StartTime: 2023-09-28 14:35:10.805
address	Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Pressure(Pa)	Altitude(m)
0x50	 14:44:20.561	-10,8691	2,4121	-2,1387	975,9521	-149,5361	433,3496	163,0756	66,7639	-120,6299	34,70	4071	-516	3817	101625	-24,94
0x50	 14:44:20.670	-9,8975	1,6309	-2,2852	617,0654	-68,9697	285,0342	160,4883	67,1649	-131,1932	34,73	4103	-199	3753	101625	-24,94
0x50	 14:44:20.764	-10,2002	1,9824	-2,5928	703,1250	2,4414	-13,4277	162,7844	67,4780	-135,0824	34,70	4111	143	3692	101625	-24,94
0x50	 14:44:20.873	-11,2109	-0,4639	-2,5391	771,4844	38,4521	-58,5938	171,2000	67,5330	-134,1101	34,74	4049	680	3636	101626	-25,02
0x50	 14:44:20.967	-10,8252	0,4688	-3,4766	757,4463	-6,1035	-25,6348	178,5992	68,0878	-132,0941	34,71	3970	1215	3540	101625	-24,94
0x50	 14:44:21.061	-9,7803	0,9619	-2,7832	1091,3086	29,2969	197,1436	-174,7321	68,4998	-134,9670	34,68	3943	1768	3296	101626	-25,02
0x50	 14:44:21.170	-9,8779	1,6992	-2,3438	902,7100	166,6260	260,6201	-171,8866	68,1647	-142,3608	34,67	3947	2256	2946	101625	-24,94
0x50	 14:44:21.264	-10,2100	0,8154	-1,9141	704,9561	232,5439	395,5078	-173,4247	67,0935	-152,2925	34,65	3983	2588	2621	101625	-24,94
0x50	 14:44:21.373	-10,2637	0,6494	-2,1582	556,0303	123,2910	629,2725	179,5825	66,0938	-166,0309	34,70	4100	2710	2361	101625	-24,94
0x50	 14:44:21.467	-12,1143	2,9346	-2,2900	498,6572	-53,7109	466,3086	170,6561	65,8191	179,5111	34,68	4378	2640	2045	101625	-24,94
0x50	 14:44:21.576	-9,4775	1,7725	-2,4170	646,9727	-120,8496	431,5186	164,4434	66,5222	168,2391	34,68	4691	2530	1639	101625	-24,94
0x50	 14:44:21.670	-12,0068	1,1816	-2,1777	795,2881	-14,0381	493,1641	161,6968	66,2805	155,9454	34,69	4995	2371	1125	101625	-24,94
0x50	 14:44:21.764	-9,6338	1,1719	-2,1143	372,9248	9,1553	413,8184	157,2418	65,3961	145,7172	34,70	5336	2062	737	101626	-25,02
0x50	 14:44:21.873	-10,3174	1,9629	-2,0508	507,8125	50,6592	351,5625	153,9404	64,2096	137,3346	34,68	5557	1704	538	101626	-25,02
0x50	 14:44:21.967	-10,3662	2,1533	-1,9092	68,3594	27,4658	70,8008	152,7319	63,6932	133,5223	34,68	5758	1416	478	101626	-25,02
0x50	 14:44:22.076	-10,9570	1,0059	-2,2705	-208,1299	17,7002	-212,4023	154,2096	64,4788	135,8130	34,70	5867	1431	470	101626	-25,02
0x50	 14:44:22.170	-13,4375	1,8506	-2,3486	-520,6299	-17,7002	-441,2842	156,7035	66,7255	143,2233	34,70	5874	1680	576	101626	-25,02
0x50	 14:44:22.264	-8,4570	0,9912	-2,5977	-928,9551	-48,8281	-369,8730	157,2583	69,5599	153,5065	34,72	5762	2030	833	101626	-25,02
0x50	 14:44:22.389	-11,7041	0,2100	-1,6797	-728,7598	25,6348	-201,4160	158,1592	70,3839	159,4061	34,70	5665	2211	1094	101625	-24,94
0x50	 14:44:22.467	-8,9355	2,5586	-2,7881	-1230,4688	-0,6104	-418,0908	155,5884	72,0483	169,7772	34,71	5504	2304	1551	101626	-25,02
0x50	 14:44:22.561	-9,9121	1,5918	-2,6660	-1018,0664	-32,3486	-465,6982	158,5767	73,6963	-178,1268	34,72	5312	2400	2013	101625	-24,94
0x50	 14:44:22.670	-9,6631	2,3584	-3,3496	-1146,2402	-110,4736	-557,2510	163,7787	76,1243	-161,1969	34,70	5074	2457	2457	101626	-25,02
